lambda,strategy,error,pnl,cost
0.002,delta_bs_same_frequency,0.1818569867902653,0.1818569867902653,0.23766175433095113
0.002,delta_bs_same_frequency,4.487757301665127,4.487757301665127,0.30623866935098093
0.002,delta_bs_same_frequency,-2.908036978179595,-2.908036978179595,0.22522787993641555
0.002,delta_bs_same_frequency,0.4053255021363924,0.4053255021363924,0.21393639565745415
0.002,delta_bs_same_frequency,0.1683621807494574,0.1683621807494574,0.30802035080720436
0.002,delta_bs_same_frequency,1.4314909807483502,1.4314909807483502,0.3469374646506277
0.002,delta_bs_same_frequency,0.7443755072131637,0.7443755072131637,0.39128215097427205
0.002,delta_bs_same_frequency,-0.5981776985063334,-0.5981776985063334,0.30230523218315813
0.002,delta_bs_same_frequency,3.211164579517174,3.211164579517174,0.2985403359405979
0.002,delta_bs_same_frequency,-2.5770448026120683,-2.5770448026120683,0.38713475695292043
0.002,delta_bs_same_frequency,-1.230362321599273,-1.230362321599273,0.3024348763707465
0.002,delta_bs_same_frequency,-0.39097230835635344,-0.39097230835635344,0.24537916289206738
0.002,delta_bs_same_frequency,-0.30594284574850406,-0.30594284574850406,0.226525264318636
0.002,delta_bs_same_frequency,-0.43412717561182035,-0.43412717561182035,0.26072601599834366
0.002,delta_bs_same_frequency,2.148900804192678,2.148900804192678,0.32327126746977636
0.002,delta_bs_same_frequency,0.3155442212450057,0.3155442212450057,0.2626032180386115
0.002,delta_bs_same_frequency,0.40709571543975187,0.40709571543975187,0.24830092913714585
0.002,delta_bs_same_frequency,-2.575535157754544,-2.575535157754544,0.3528259034080732
0.002,delta_bs_same_frequency,-1.120111495262151,-1.120111495262151,0.2174124361468376
0.002,delta_bs_same_frequency,2.142579837280124,2.142579837280124,0.31938243787899523
0.002,delta_bs_same_frequency,0.7806981042729291,0.7806981042729291,0.23659962208259314
0.002,delta_bs_same_frequency,1.7133961080251368,1.7133961080251368,0.2923797146843323
0.002,delta_bs_same_frequency,-2.5493707635212672,-2.5493707635212672,0.2973877415020648
0.002,delta_bs_same_frequency,2.8661432137421343,2.8661432137421343,0.31001945441746853
0.002,delta_bs_same_frequency,1.5839080250127147,1.5839080250127147,0.2539381080714157
0.002,delta_bs_same_frequency,0.26296565344626543,0.26296565344626543,0.394463942735516
0.002,delta_bs_same_frequency,-1.0888766243385675,-1.0888766243385675,0.38955819274522174
0.002,delta_bs_same_frequency,-2.8012882770336205,-2.8012882770336205,0.3709004367183589
0.002,delta_bs_same_frequency,-1.2253063312815584,-1.2253063312815584,0.2897413491433975
0.002,delta_bs_same_frequency,-1.0695462075562148,-1.0695462075562148,0.3537755953857357
0.002,delta_bs_same_frequency,3.0701572131812327,3.0701572131812327,0.34799687251260786
0.002,delta_bs_same_frequency,-3.5031432987698707,-3.5031432987698707,0.22061582989920575
0.002,delta_bs_same_frequency,-2.3388687245643354,-2.3388687245643354,0.392779616140877
0.002,delta_bs_same_frequency,-1.1633483406099998,-1.1633483406099998,0.21616045414828888
0.002,delta_bs_same_frequency,1.1644573473472999,1.1644573473472999,0.3239474145155837
0.002,delta_bs_same_frequency,-0.02000917109421607,-0.02000917109421607,0.22803556607278053
0.002,delta_bs_same_frequency,-2.0357484564791974,-2.0357484564791974,0.2178653744656796
0.002,delta_bs_same_frequency,4.77784998560842,4.77784998560842,0.29294511846156174
0.002,delta_bs_same_frequency,0.057906531576719544,0.057906531576719544,0.40969264723245646
0.002,delta_bs_same_frequency,2.3949890373621585,2.3949890373621585,0.3785093659692297
0.002,delta_bs_same_frequency,-1.3955129521187928,-1.3955129521187928,0.3834311498795768
0.002,delta_bs_same_frequency,-3.224648845590628,-3.224648845590628,0.44340651915491613
0.002,delta_bs_same_frequency,1.820449566547282,1.820449566547282,0.2485178024157033
0.002,delta_bs_same_frequency,-3.738061781360413,-3.738061781360413,0.31053755311667325
0.002,delta_bs_same_frequency,4.623549727796075,4.623549727796075,0.3114493796201814
0.002,delta_bs_same_frequency,-0.14581004720679402,-0.14581004720679402,0.2538096958441469
0.002,delta_bs_same_frequency,0.6912903296144179,0.6912903296144179,0.23089902807069573
0.002,delta_bs_same_frequency,3.089910715755579,3.089910715755579,0.2706731083417797
0.002,delta_bs_same_frequency,-1.3820779380781687,-1.3820779380781687,0.25517700517225844
0.002,delta_bs_same_frequency,-0.9720958823335621,-0.9720958823335621,0.3094078191230742
0.002,delta_bs_same_frequency,-0.8895643305663867,-0.8895643305663867,0.258262488187096
0.002,delta_bs_same_frequency,-0.5562237557989085,-0.5562237557989085,0.3548270633907654
0.002,delta_bs_same_frequency,-1.8318349253179953,-1.8318349253179953,0.3035346021820216
0.002,delta_bs_same_frequency,-2.8575103454453767,-2.8575103454453767,0.45463110283457897
0.002,delta_bs_same_frequency,-0.8970178498371126,-0.8970178498371126,0.23073018609246038
0.002,delta_bs_same_frequency,2.2894038547047657,2.2894038547047657,0.252406708969578
0.002,delta_bs_same_frequency,-2.0969656061079007,-2.0969656061079007,0.2825292527117689
0.002,delta_bs_same_frequency,0.7707618605601283,0.7707618605601283,0.32081168509327185
0.002,delta_bs_same_frequency,-0.7440652586865042,-0.7440652586865042,0.2422282014975874
0.002,delta_bs_same_frequency,-3.70318724037071,-3.70318724037071,0.42777288950161535
0.002,delta_bs_same_frequency,3.510748555911121,3.510748555911121,0.3035925787286159
0.002,delta_bs_same_frequency,3.0641606713266896,3.0641606713266896,0.3377885788886751
0.002,delta_bs_same_frequency,-0.007693119042755825,-0.007693119042755825,0.33676095587645555
0.002,delta_bs_same_frequency,-3.971078175380697,-3.971078175380697,0.23035007394695067
0.002,delta_bs_same_frequency,1.3800458847431116,1.3800458847431116,0.24336888006566743
0.002,delta_bs_same_frequency,-2.256679917160925,-2.256679917160925,0.3579760429415767
0.002,delta_bs_same_frequency,1.0393435481327629,1.0393435481327629,0.23017249803236547
0.002,delta_bs_same_frequency,-2.290759825625443,-2.290759825625443,0.38714040579017933
0.002,delta_bs_same_frequency,-0.5721728045799921,-0.5721728045799921,0.346460860326928
0.002,delta_bs_same_frequency,0.33995578496644896,0.33995578496644896,0.24954302655770233
0.002,delta_bs_same_frequency,-3.0956461621139937,-3.0956461621139937,0.44204451110649906
0.002,delta_bs_same_frequency,-0.1430708394960194,-0.1430708394960194,0.351923307632461
0.002,delta_bs_same_frequency,-3.221115335106944,-3.221115335106944,0.4639824874797597
0.002,delta_bs_same_frequency,1.006206000968144,1.006206000968144,0.23240440413070482
0.002,delta_bs_same_frequency,0.20292632489178247,0.20292632489178247,0.23246858551897043
0.002,delta_bs_same_frequency,-2.807945542362065,-2.807945542362065,0.27556738264295844
0.002,delta_bs_same_frequency,1.120561987459709,1.120561987459709,0.24461202791456035
0.002,delta_bs_same_frequency,0.03580155142449826,0.03580155142449826,0.2703438893785281
0.002,delta_bs_same_frequency,1.5266431741969058,1.5266431741969058,0.3491082190100941
0.002,delta_bs_same_frequency,0.3697461250068983,0.3697461250068983,0.24619973474631981
0.002,delta_bs_same_frequency,0.7485814821355632,0.7485814821355632,0.22862493721724564
0.002,delta_bs_same_frequency,0.6459466629655566,0.6459466629655566,0.21341423346943356
0.002,delta_bs_same_frequency,-2.8245769413895516,-2.8245769413895516,0.2947171641889001
0.002,delta_bs_same_frequency,1.6733275245375303,1.6733275245375303,0.3681788223961317
0.002,delta_bs_same_frequency,-0.5875022207637959,-0.5875022207637959,0.3085138546958058
0.002,delta_bs_same_frequency,-3.3415598552461425,-3.3415598552461425,0.35548090787308967
0.002,delta_bs_same_frequency,-1.5994415662684247,-1.5994415662684247,0.43893418042008336
0.002,delta_bs_same_frequency,-1.329244308297774,-1.329244308297774,0.30476310714989546
0.002,delta_bs_same_frequency,0.5098379531252846,0.5098379531252846,0.25174155967011025
0.002,delta_bs_same_frequency,-0.6761447846854765,-0.6761447846854765,0.29092330412781525
0.002,delta_bs_same_frequency,0.4367719383578361,0.4367719383578361,0.31545149022291197
0.002,delta_bs_same_frequency,-0.8207347992079406,-0.8207347992079406,0.3965399212463192
0.002,delta_bs_same_frequency,3.7277332966727386,3.7277332966727386,0.3274080906984899
0.002,delta_bs_same_frequency,-1.921817847969173,-1.921817847969173,0.4246840937793964
0.002,delta_bs_same_frequency,0.25707507000596763,0.25707507000596763,0.36614687172734744
0.002,delta_bs_same_frequency,0.8744672201708852,0.8744672201708852,0.34484553469543155
0.002,delta_bs_same_frequency,0.22378081433944885,0.22378081433944885,0.3911423348676797
0.002,delta_bs_same_frequency,-0.7997472605827625,-0.7997472605827625,0.28476596138730204
0.002,delta_bs_same_frequency,0.7453291594134583,0.7453291594134583,0.3791029890973881
0.002,delta_bs_same_frequency,0.7665464506523705,0.7665464506523705,0.2266833751102003
0.002,delta_bs_same_frequency,-1.5954104232511437,-1.5954104232511437,0.21154327706982728
0.002,delta_bs_same_frequency,-1.9686530242681042,-1.9686530242681042,0.2990045804365651
0.002,delta_bs_same_frequency,-0.7628360400564844,-0.7628360400564844,0.3409383231877014
0.002,delta_bs_same_frequency,-1.4606638248894797,-1.4606638248894797,0.28166537399200187
0.002,delta_bs_same_frequency,0.14813145828732388,0.14813145828732388,0.21384408135041824
0.002,delta_bs_same_frequency,-3.6343149626758944,-3.6343149626758944,0.41749109559024494
0.002,delta_bs_same_frequency,0.8251685783713327,0.8251685783713327,0.30094579253039583
0.002,delta_bs_same_frequency,-2.2928688724241866,-2.2928688724241866,0.3443869669443245
0.002,delta_bs_same_frequency,-7.779675834777251,-7.779675834777251,0.4909325152027912
0.002,delta_bs_same_frequency,1.374287409215185,1.374287409215185,0.2452384294223164
0.002,delta_bs_same_frequency,0.16381920780960968,0.16381920780960968,0.32729280171901487
0.002,delta_bs_same_frequency,-1.827466687759812,-1.827466687759812,0.4030672061002819
0.002,delta_bs_same_frequency,-0.399529923523371,-0.399529923523371,0.35021428234844676
0.002,delta_bs_same_frequency,-0.7003544829437232,-0.7003544829437232,0.2671012843921534
0.002,delta_bs_same_frequency,-0.34214811369541565,-0.34214811369541565,0.46994258156800994
0.002,delta_bs_same_frequency,-1.290416223268764,-1.290416223268764,0.2583907077858746
0.002,delta_bs_same_frequency,1.1815152487147031,1.1815152487147031,0.21185691682980573
0.002,delta_bs_same_frequency,1.5556528454573577,1.5556528454573577,0.38600263250131445
0.002,delta_bs_same_frequency,-6.58372816645317,-6.58372816645317,0.3400362331556339
0.002,delta_bs_same_frequency,0.1913360409944076,0.1913360409944076,0.459289035630558
0.002,delta_bs_same_frequency,-1.6755806050929856,-1.6755806050929856,0.44702731621978203
0.002,delta_bs_same_frequency,-0.5063783907361596,-0.5063783907361596,0.40770516833881076
0.002,delta_bs_same_frequency,-0.36085481606944825,-0.36085481606944825,0.3101929226156716
0.002,delta_bs_same_frequency,-0.28843443720463835,-0.28843443720463835,0.23347239217788038
0.002,delta_bs_same_frequency,-0.8867688992666274,-0.8867688992666274,0.28394383167675763
0.002,delta_bs_same_frequency,-1.3061260092511229,-1.3061260092511229,0.3283882827064478
0.002,delta_bs_same_frequency,0.4967330920220103,0.4967330920220103,0.30577999659192356
0.002,delta_bs_same_frequency,-0.11680217029623652,-0.11680217029623652,0.3259078998009385
0.002,delta_bs_same_frequency,-2.088025063046717,-2.088025063046717,0.3828491365808591
0.002,delta_bs_same_frequency,-2.1619312355128137,-2.1619312355128137,0.4589398665704812
0.002,delta_bs_same_frequency,0.04910218950453782,0.04910218950453782,0.30292327135383096
0.002,delta_bs_same_frequency,-0.19510564537118924,-0.19510564537118924,0.46568014141676967
0.002,delta_bs_same_frequency,-0.7688729047113636,-0.7688729047113636,0.37231385445043186
0.002,delta_bs_same_frequency,-0.9609029849544299,-0.9609029849544299,0.25779426201988853
0.002,delta_bs_same_frequency,1.9452143143674085,1.9452143143674085,0.28640231943345756
0.002,delta_bs_same_frequency,1.3633085861900258,1.3633085861900258,0.28025913894540005
0.002,delta_bs_same_frequency,1.6888465812128146,1.6888465812128146,0.36573528154938334
0.002,delta_bs_same_frequency,1.1311493034763203,1.1311493034763203,0.3493496049665663
0.002,delta_bs_same_frequency,1.6537965719850263,1.6537965719850263,0.27703033984543785
0.002,delta_bs_same_frequency,-0.5823634932349719,-0.5823634932349719,0.2646667777541225
0.002,delta_bs_same_frequency,1.7680054450388951,1.7680054450388951,0.22753511893371658
0.002,delta_bs_same_frequency,-0.1655170102673651,-0.1655170102673651,0.2144031614748233
0.002,delta_bs_same_frequency,-1.7455849962678798,-1.7455849962678798,0.3816510583832842
0.002,delta_bs_same_frequency,0.14302535299373176,0.14302535299373176,0.30335243669900513
0.002,delta_bs_same_frequency,3.554723474622463,3.554723474622463,0.3172631085486095
0.002,delta_bs_same_frequency,1.676645088019015,1.676645088019015,0.2660533077028427
0.002,delta_bs_same_frequency,0.5716512521455144,0.5716512521455144,0.2839855120231802
0.002,delta_bs_same_frequency,-2.599175182435971,-2.599175182435971,0.4303298483844409
0.002,delta_bs_same_frequency,0.4278847959646507,0.4278847959646507,0.290188384651914
0.002,delta_bs_same_frequency,-0.5604110916074774,-0.5604110916074774,0.4295591955877085
0.002,delta_bs_same_frequency,-5.17527443390329,-5.17527443390329,0.42521688532960406
0.002,delta_bs_same_frequency,-1.6991931231322894,-1.6991931231322894,0.39720764985140294
0.002,delta_bs_same_frequency,1.5727083382030713,1.5727083382030713,0.24714375254752619
0.002,delta_bs_same_frequency,0.20845214141859003,0.20845214141859003,0.35276640305503504
0.002,delta_bs_same_frequency,-0.8462538332672455,-0.8462538332672455,0.33073520514227467
0.002,delta_bs_same_frequency,-3.0628290685314994,-3.0628290685314994,0.35850850362613573
0.002,delta_bs_same_frequency,-4.830764148684007,-4.830764148684007,0.423429881722718
0.002,delta_bs_same_frequency,-0.20036500309339544,-0.20036500309339544,0.3477644689673598
0.002,delta_bs_same_frequency,0.09792761209170919,0.09792761209170919,0.2717679909483924
0.002,delta_bs_same_frequency,-0.9729220709343558,-0.9729220709343558,0.36774448576458785
0.002,delta_bs_same_frequency,-0.01721940585469861,-0.01721940585469861,0.2326457216680053
0.002,delta_bs_same_frequency,-0.7176311109789566,-0.7176311109789566,0.2770429110331032
0.002,delta_bs_same_frequency,-0.7396418946547669,-0.7396418946547669,0.28335939459080695
0.002,delta_bs_same_frequency,-3.758339896427342,-3.758339896427342,0.4546148149219752
0.002,delta_bs_same_frequency,-1.09297367102473,-1.09297367102473,0.22066508640254964
0.002,delta_bs_same_frequency,3.4992228739134887,3.4992228739134887,0.3326951263904313
0.002,delta_bs_same_frequency,-1.407969649129896,-1.407969649129896,0.4420693083310473
0.002,delta_bs_same_frequency,-3.3535147580470976,-3.3535147580470976,0.46522809608009386
0.002,delta_bs_same_frequency,-2.233851124771803,-2.233851124771803,0.3218664229420058
0.002,delta_bs_same_frequency,1.2371844648608175,1.2371844648608175,0.24312488685686248
0.002,delta_bs_same_frequency,1.193655018852084,1.193655018852084,0.26556313836495626
0.002,delta_bs_same_frequency,-0.6757676981425078,-0.6757676981425078,0.22192682110272757
0.002,delta_bs_same_frequency,-6.774956778096126,-6.774956778096126,0.4630630564496363
0.002,delta_bs_same_frequency,-0.9468118427868788,-0.9468118427868788,0.3672638445522659
0.002,delta_bs_same_frequency,-2.1923026324421877,-2.1923026324421877,0.3477353206498443
0.002,delta_bs_same_frequency,0.7733883074332567,0.7733883074332567,0.2684465885248159
0.002,delta_bs_same_frequency,-2.91633591949896,-2.91633591949896,0.41866511219485614
0.002,delta_bs_same_frequency,1.0595454430745406,1.0595454430745406,0.3677460451815345
0.002,delta_bs_same_frequency,-0.4886192875535187,-0.4886192875535187,0.35430513300158056
0.002,delta_bs_same_frequency,2.2194050911559984,2.2194050911559984,0.2977067140783212
0.002,delta_bs_same_frequency,-0.08677941538415723,-0.08677941538415723,0.23362971506449073
0.002,delta_bs_same_frequency,3.092749646121508,3.092749646121508,0.34782265655017935
0.002,delta_bs_same_frequency,-0.13040723131355314,-0.13040723131355314,0.4146144445905705
0.002,delta_bs_same_frequency,1.296571738991645,1.296571738991645,0.3253108844895779
0.002,delta_bs_same_frequency,-3.8904199860618576,-3.8904199860618576,0.4707896377422839
0.002,delta_bs_same_frequency,-1.201836451396617,-1.201836451396617,0.22854591995549067
0.002,delta_bs_same_frequency,0.001083896158164066,0.001083896158164066,0.4141199266533553
0.002,delta_bs_same_frequency,-1.086683660831369,-1.086683660831369,0.37857772009164736
0.002,delta_bs_same_frequency,1.8134309247835319,1.8134309247835319,0.2514586355317245
0.002,delta_bs_same_frequency,1.1652949118761615,1.1652949118761615,0.31492351950826847
0.002,delta_bs_same_frequency,-2.0406112287491283,-2.0406112287491283,0.31868426996662264
0.002,delta_bs_same_frequency,1.4609363535021886,1.4609363535021886,0.2627688846734018
0.002,delta_bs_same_frequency,0.10262200508533681,0.10262200508533681,0.2560880862588498
0.002,delta_bs_same_frequency,0.23097020621545283,0.23097020621545283,0.41698105637109445
0.002,delta_bs_same_frequency,0.8799989259555545,0.8799989259555545,0.3966848455344522
0.002,delta_bs_same_frequency,-2.4586535716814595,-2.4586535716814595,0.37341144989514047
0.002,delta_bs_same_frequency,-0.14728012323563178,-0.14728012323563178,0.21833437357775254
0.002,delta_bs_same_frequency,-2.3067750948562065,-2.3067750948562065,0.306775622830185
0.002,delta_bs_same_frequency,-0.6392035803579506,-0.6392035803579506,0.27731179092722763
0.002,delta_bs_same_frequency,-1.0372225569739442,-1.0372225569739442,0.4289321087283547
0.002,delta_bs_same_frequency,2.0386033372794774,2.0386033372794774,0.293657022679761
0.002,delta_bs_same_frequency,-1.4910695253381707,-1.4910695253381707,0.28336651254418976
0.002,delta_bs_same_frequency,0.7881210834578951,0.7881210834578951,0.31356814868470473
0.002,delta_bs_same_frequency,0.2773618180088039,0.2773618180088039,0.24488712388152892
0.002,delta_bs_same_frequency,-0.6906554247310766,-0.6906554247310766,0.2454221597803292
0.002,delta_bs_same_frequency,0.008531154671791441,0.008531154671791441,0.34057780149044364
0.002,delta_bs_same_frequency,-2.4234744880762378,-2.4234744880762378,0.33503003569693696
0.002,delta_bs_same_frequency,-1.4370178137100365,-1.4370178137100365,0.21200387187487565
0.002,delta_bs_same_frequency,1.472684607504219,1.472684607504219,0.30982246929107166
0.002,delta_bs_same_frequency,-2.8322481390775067,-2.8322481390775067,0.41392748703465276
0.002,delta_bs_same_frequency,-1.0339527102252268,-1.0339527102252268,0.2159762492132542
0.002,delta_bs_same_frequency,0.5342964393632172,0.5342964393632172,0.41776470038056845
0.002,delta_bs_same_frequency,-0.6303059071702108,-0.6303059071702108,0.32449080807564756
0.002,delta_bs_same_frequency,0.46386107173013613,0.46386107173013613,0.3478250537957779
0.002,delta_bs_same_frequency,0.9527928190447703,0.9527928190447703,0.3894782711863166
0.002,delta_bs_same_frequency,2.45431092164182,2.45431092164182,0.3037316128539275
0.002,delta_bs_same_frequency,-1.615772174940446,-1.615772174940446,0.3752886765972405
0.002,delta_bs_same_frequency,-0.6449384720041706,-0.6449384720041706,0.34195383350417424
0.002,delta_bs_same_frequency,-3.158538320866654,-3.158538320866654,0.2200013706653515
0.002,delta_bs_same_frequency,0.21645732557918507,0.21645732557918507,0.3555261474422443
0.002,delta_bs_same_frequency,2.1607954833000775,2.1607954833000775,0.39824122376450494
0.002,delta_bs_same_frequency,0.8464158649865112,0.8464158649865112,0.3460615875485323
0.002,delta_bs_same_frequency,-4.156883102086923,-4.156883102086923,0.4579177100920451
0.002,delta_bs_same_frequency,-0.8833789156410035,-0.8833789156410035,0.21638057776363046
0.002,delta_bs_same_frequency,-1.4927181288580158,-1.4927181288580158,0.4377244028186516
0.002,delta_bs_same_frequency,-0.021725749620628676,-0.021725749620628676,0.26468132153338686
0.002,delta_bs_same_frequency,-1.4459208197849733,-1.4459208197849733,0.3155253512983913
0.002,delta_bs_same_frequency,2.4088008193415504,2.4088008193415504,0.2697269913706846
0.002,delta_bs_same_frequency,-0.8699200950875124,-0.8699200950875124,0.24621996958839645
0.002,delta_bs_same_frequency,3.8877896422890803,3.8877896422890803,0.2938761498898888
0.002,delta_bs_same_frequency,0.7075449534666505,0.7075449534666505,0.2485688028979452
0.002,delta_bs_same_frequency,-2.639804569183182,-2.639804569183182,0.2578120134255796
0.002,delta_bs_same_frequency,-3.8467344518046502,-3.8467344518046502,0.5037799227664645
0.002,delta_bs_same_frequency,-0.5851196110490093,-0.5851196110490093,0.2180825821910654
0.002,delta_bs_same_frequency,-1.289921140145573,-1.289921140145573,0.3764001807549626
0.002,delta_bs_same_frequency,-0.8323420284427201,-0.8323420284427201,0.24503579715738805
0.002,delta_bs_same_frequency,-3.557720679586737,-3.557720679586737,0.48669162666412386
0.002,delta_bs_same_frequency,-2.8447425726328532,-2.8447425726328532,0.4309023455144799
0.002,delta_bs_same_frequency,0.3703684085745351,0.3703684085745351,0.29940731550116284
0.002,delta_bs_same_frequency,1.7700551175034605,1.7700551175034605,0.36628883960974296
0.002,delta_bs_same_frequency,3.2832947727618205,3.2832947727618205,0.3584595238642337
0.002,delta_bs_same_frequency,0.5588933267442826,0.5588933267442826,0.2950021635283515
0.002,delta_bs_same_frequency,0.9087026696755771,0.9087026696755771,0.23719062716238026
0.002,delta_bs_same_frequency,-0.5084376120975236,-0.5084376120975236,0.3294477122599362
0.002,delta_bs_same_frequency,-2.433529640996242,-2.433529640996242,0.4109048299117901
0.002,delta_bs_same_frequency,-2.0327369390545726,-2.0327369390545726,0.41898153280850065
0.002,delta_bs_same_frequency,-3.298294563169449,-3.298294563169449,0.46967141035285204
0.002,delta_bs_same_frequency,0.601556223341265,0.601556223341265,0.22163838909550676
0.002,delta_bs_same_frequency,-4.106516580497271,-4.106516580497271,0.43016890152118126
0.002,delta_bs_same_frequency,1.4960501286826116,1.4960501286826116,0.25904859890881066
0.002,delta_bs_same_frequency,1.6672514677616874,1.6672514677616874,0.24348770070629608
0.002,delta_bs_same_frequency,-0.2675532923475705,-0.2675532923475705,0.3921873061014034
0.002,delta_bs_same_frequency,0.9804864631761774,0.9804864631761774,0.33956292489512374
0.002,delta_bs_same_frequency,0.7399546089483522,0.7399546089483522,0.30002227562432876
0.002,delta_bs_same_frequency,-2.1265656230649768,-2.1265656230649768,0.36720582600981855
0.002,delta_bs_same_frequency,0.017341979182276646,0.017341979182276646,0.312786280239369
0.002,delta_bs_same_frequency,-6.341387844962938,-6.341387844962938,0.5734750360220255
0.002,delta_bs_same_frequency,-2.4760898154615205,-2.4760898154615205,0.3972255665502808
0.002,delta_bs_same_frequency,2.9955866677252985,2.9955866677252985,0.30300237922818185
0.002,delta_bs_same_frequency,-1.376927879493886,-1.376927879493886,0.3725162151381562
0.002,delta_bs_same_frequency,2.770329991305985,2.770329991305985,0.3010968825434292
0.002,delta_bs_same_frequency,0.7129341431915535,0.7129341431915535,0.3056173084109572
0.002,delta_bs_same_frequency,-1.4019157248724632,-1.4019157248724632,0.34685938066278765
0.002,delta_bs_same_frequency,0.9514370175672013,0.9514370175672013,0.266108912304918
0.002,delta_bs_same_frequency,-1.6586453527457692,-1.6586453527457692,0.28326600652051476
0.002,delta_bs_same_frequency,-1.5310705251247536,-1.5310705251247536,0.28322397734244703
0.002,delta_bs_same_frequency,-1.5056247915285113,-1.5056247915285113,0.4780800862880179
0.002,delta_bs_same_frequency,-0.4843832369482558,-0.4843832369482558,0.2592832841072454
0.002,delta_bs_same_frequency,-1.7201949693475598,-1.7201949693475598,0.23382611302526154
0.002,delta_bs_same_frequency,-2.7108262107699517,-2.7108262107699517,0.32183379121892447
0.002,delta_bs_same_frequency,-0.3023953053475026,-0.3023953053475026,0.321644289307859
0.002,delta_bs_same_frequency,0.5923479070173272,0.5923479070173272,0.2543082619802114
0.002,delta_bs_same_frequency,-2.052840777664997,-2.052840777664997,0.3869060739925541
0.002,delta_bs_same_frequency,-0.8560216835599199,-0.8560216835599199,0.31047191681655995
0.002,delta_bs_same_frequency,-0.7309562547566344,-0.7309562547566344,0.2331012952513327
0.002,delta_bs_same_frequency,-0.014370012567667345,-0.014370012567667345,0.33654577435187416
0.002,delta_bs_same_frequency,-4.9613192978180365,-4.9613192978180365,0.5077608219583972
0.002,delta_bs_same_frequency,0.5886622160295047,0.5886622160295047,0.22726299543032794
0.002,delta_bs_same_frequency,0.0730962572950915,0.0730962572950915,0.22018404932250824
0.002,delta_bs_same_frequency,-0.7566954220520259,-0.7566954220520259,0.3594084454663594
0.002,delta_bs_same_frequency,-1.2057576296440686,-1.2057576296440686,0.22042228757686944
0.002,delta_bs_same_frequency,-0.5107256153836062,-0.5107256153836062,0.2149986582219322
0.002,delta_bs_same_frequency,-2.9092984684194647,-2.9092984684194647,0.28877480112511617
0.002,delta_bs_same_frequency,-0.24530987995223086,-0.24530987995223086,0.42136515144939946
0.002,delta_bs_same_frequency,-4.489477901178262,-4.489477901178262,0.3118278741308222
0.002,delta_bs_same_frequency,0.8773895146761532,0.8773895146761532,0.36536815183747623
0.002,delta_bs_same_frequency,0.1929479450576581,0.1929479450576581,0.2316953818561306
0.002,delta_bs_same_frequency,-6.151136911288873,-6.151136911288873,0.37311908299319574
0.002,delta_bs_same_frequency,2.978323084090519,2.978323084090519,0.27817916658220937
0.002,delta_bs_same_frequency,0.799293269636081,0.799293269636081,0.3081478280980961
0.002,delta_bs_same_frequency,0.126549936874639,0.126549936874639,0.3499668316856212
0.002,delta_bs_same_frequency,1.9381866484265515,1.9381866484265515,0.34941301088315585
0.002,delta_bs_same_frequency,-2.685950141874926,-2.685950141874926,0.32537906391700944
0.002,delta_bs_same_frequency,-0.9784214670755063,-0.9784214670755063,0.34528143835598785
0.002,delta_bs_same_frequency,-0.8814689918548737,-0.8814689918548737,0.29493513435851054
0.002,delta_bs_same_frequency,0.1352590844665027,0.1352590844665027,0.35017516330034887
0.002,delta_bs_same_frequency,0.6412762105504584,0.6412762105504584,0.3493080340134179
0.002,delta_bs_same_frequency,-0.18312130849034247,-0.18312130849034247,0.21637935506542602
0.002,delta_bs_same_frequency,0.6814987994989536,0.6814987994989536,0.2526845594861339
0.002,delta_bs_same_frequency,-0.07457053609819297,-0.07457053609819297,0.3354706386426321
0.002,delta_bs_same_frequency,3.728083030342013,3.728083030342013,0.32116591510689474
0.002,delta_bs_same_frequency,2.3968383381263783,2.3968383381263783,0.30908523716454506
0.002,delta_bs_same_frequency,-1.1889895543383062,-1.1889895543383062,0.4118399894377537
0.002,delta_bs_same_frequency,0.30426829336087113,0.30426829336087113,0.38587447319679935
0.002,delta_bs_same_frequency,0.0358505208259885,0.0358505208259885,0.2519429209092502
0.002,delta_bs_same_frequency,-0.7944803641886438,-0.7944803641886438,0.3587497938936628
0.002,delta_bs_same_frequency,1.1185984467118146,1.1185984467118146,0.25708870140434664
0.002,delta_bs_same_frequency,1.0666475429755238,1.0666475429755238,0.22434852868896155
0.002,delta_bs_same_frequency,1.6933341591347784,1.6933341591347784,0.3872329772836101
0.002,delta_bs_same_frequency,0.035422147846446705,0.035422147846446705,0.23365395689131416
0.002,delta_bs_same_frequency,-1.1994058603284028,-1.1994058603284028,0.472797161578746
0.002,delta_bs_same_frequency,-0.40255844746602065,-0.40255844746602065,0.269651001140822
0.002,delta_bs_same_frequency,-1.35824405309409,-1.35824405309409,0.36265786544159534
0.002,delta_bs_same_frequency,1.0438835311442176,1.0438835311442176,0.36647716888023346
0.002,delta_bs_same_frequency,-3.7092218498584284,-3.7092218498584284,0.4007258535300195
0.002,delta_bs_same_frequency,1.7207619425030742,1.7207619425030742,0.2566015197935292
0.002,delta_bs_same_frequency,-3.2642424679771693,-3.2642424679771693,0.39035434066399427
0.002,delta_bs_same_frequency,-0.9706993778004716,-0.9706993778004716,0.22575221795341202
0.002,delta_bs_same_frequency,2.072990502055518,2.072990502055518,0.2836845808299935
0.002,delta_bs_same_frequency,0.8914776090527852,0.8914776090527852,0.3020591731786663
