decision_date,gamma,target_weight,variant
2024-07-01,1.5,1.0,merton_long_only
2024-08-01,1.5,1.0,merton_long_only
2024-09-03,1.5,1.0,merton_long_only
2024-10-01,1.5,1.0,merton_long_only
2024-11-01,1.5,1.0,merton_long_only
2024-12-02,1.5,1.0,merton_long_only
2025-01-02,1.5,1.0,merton_long_only
2025-02-03,1.5,1.0,merton_long_only
2025-03-03,1.5,1.0,merton_long_only
2025-04-01,1.5,1.0,merton_long_only
2025-05-01,1.5,1.0,merton_long_only
2025-06-02,1.5,0.6500870542408912,merton_long_only
2025-07-01,1.5,0.44052412125386703,merton_long_only
2025-08-01,1.5,0.3092109680914747,merton_long_only
2025-09-02,1.5,1.0,merton_long_only
2025-10-01,1.5,1.0,merton_long_only
2025-11-03,1.5,1.0,merton_long_only
2025-12-01,1.5,1.0,merton_long_only
2018-02-01,3.0,2.727810417486336,merton_unconstrained
2018-03-01,3.0,2.7853505887696666,merton_unconstrained
2018-04-02,3.0,1.9321307327359019,merton_unconstrained
2018-05-01,3.0,2.535100650363578,merton_unconstrained
2018-06-01,3.0,2.797900333757216,merton_unconstrained
2018-07-02,3.0,3.039756284671485,merton_unconstrained
2018-08-01,3.0,2.842986639178955,merton_unconstrained
2018-09-04,3.0,3.3882907476857143,merton_unconstrained
2018-10-01,3.0,3.092315090680227,merton_unconstrained
2018-11-01,3.0,2.701909467122559,merton_unconstrained
2018-12-03,3.0,1.7212020192596083,merton_unconstrained
2019-01-02,3.0,0.9999298663562944,merton_unconstrained
2019-02-01,3.0,0.9080740163223138,merton_unconstrained
2019-03-01,3.0,0.7171392829305169,merton_unconstrained
2019-04-01,3.0,0.8149003137037003,merton_unconstrained
2019-05-01,3.0,0.9453467924358164,merton_unconstrained
2019-06-03,3.0,0.43340695983724264,merton_unconstrained
2019-07-01,3.0,0.8835836059192689,merton_unconstrained
2019-08-01,3.0,0.964422487888273,merton_unconstrained
2019-09-03,3.0,0.6971372873088139,merton_unconstrained
