time,S_path_0
0.28174603174603174,98.92856830981098
0.2857142857142857,97.59586161997886
0.28968253968253965,97.62789027559752
0.2936507936507936,98.31077266531703
0.2976190476190476,97.02258528221323
0.30158730158730157,96.8240625040655
0.3055555555555555,98.84651663611128
0.30952380952380953,98.47548586123682
0.3134920634920635,97.49171845456699
0.31746031746031744,97.99103241613145
0.3214285714285714,97.73859121467905
0.32539682539682535,96.90141293387582
0.32936507936507936,94.75630032185879
0.3333333333333333,95.7610824431919
0.33730158730158727,95.09725661903916
0.3412698412698413,95.12084289512302
0.34523809523809523,93.8770146027759
0.3492063492063492,95.4520213250317
0.35317460317460314,96.37859519299941
0.3571428571428571,97.60025493977815
0.3611111111111111,97.4877818734328
0.36507936507936506,98.08754248941554
0.369047619047619,99.21796148622587
0.373015873015873,100.52896179348767
0.376984126984127,100.94942199071517
0.38095238095238093,100.89473933146493
0.3849206349206349,100.46273532393835
0.38888888888888884,99.54332072136624
0.39285714285714285,98.36323811905423
0.3968253968253968,98.83395733824356
0.40079365079365076,98.55337370007057
0.40476190476190477,96.12898966147569
0.4087301587301587,95.96399710888207
0.4126984126984127,97.28202122974076
0.41666666666666663,96.96842933981779
0.4206349206349206,94.75301955438229
0.4246031746031746,94.62722698224084
0.42857142857142855,95.59046637044453
0.4325396825396825,95.85686883583622
0.4365079365079365,95.36398519211075
0.44047619047619047,97.6339557303629
0.4444444444444444,100.02304322421878
0.4484126984126984,99.92287596136666
0.45238095238095233,100.97623503923397
0.45634920634920634,101.50095956123684
0.4603174603174603,102.52960668889372
0.46428571428571425,104.44902965955943
0.46825396825396826,105.55906626710862
0.4722222222222222,105.70093565184573
0.47619047619047616,104.85919421933214
0.4801587301587301,103.81679142923805
0.4841269841269841,103.80810694783503
0.4880952380952381,105.35903709680312
0.49206349206349204,105.78388800400116
0.496031746031746,105.87982946125416
0.5,106.2488706367436
0.503968253968254,106.32203892013594
0.5079365079365079,107.08310560015519
0.5119047619047619,105.60390291738364
0.5158730158730158,103.032826754768
0.5198412698412698,102.50682194247108
0.5238095238095237,101.0575824615617
0.5277777777777778,103.1596099292914
0.5317460317460317,102.97836053440221
0.5357142857142857,102.67524692993244
0.5396825396825397,100.72864728453648
0.5436507936507936,101.1113400030873
0.5476190476190476,100.34393217398203
0.5515873015873015,101.7964604680724
0.5555555555555556,102.90557478220026
0.5595238095238095,101.92880111688388
0.5634920634920635,102.48200039787324
0.5674603174603174,99.050126827421
0.5714285714285714,98.23684078075941
0.5753968253968254,99.81518403603768
0.5793650793650793,100.83788184553015
0.5833333333333333,101.08495276493503
0.5873015873015872,101.07171331758042
0.5912698412698413,99.30383536919948
0.5952380952380952,97.64010534515258
0.5992063492063492,97.93863810174031
0.6031746031746031,100.16066737957033
0.6071428571428571,97.4815397785874
0.611111111111111,98.27987997440664
0.615079365079365,99.05069461581597
0.6190476190476191,100.26817076043378
0.623015873015873,99.19969313156383
0.626984126984127,98.5642040364807
0.6309523809523809,98.6444344955821
0.6349206349206349,97.39880810755291
0.6388888888888888,95.92479310853774
0.6428571428571428,94.88572795242575
0.6468253968253967,94.82359071143006
0.6507936507936507,95.29420015207558
0.6547619047619048,95.28736239621107
0.6587301587301587,95.40287185101863
0.6626984126984127,94.60688749091423
0.6666666666666666,93.77391016837325
0.6706349206349206,95.1298965499473
0.6746031746031745,95.08686017414874
0.6785714285714285,95.01080019481104
0.6825396825396826,96.1607228696462
0.6865079365079365,97.69625087050294
0.6904761904761905,99.29914850011896
0.6944444444444444,99.83200791594193
0.6984126984126984,99.7924879600703
0.7023809523809523,100.18075087420843
0.7063492063492063,100.43122828374172
0.7103174603174602,102.2394788074576
0.7142857142857142,102.64079151503383
0.7182539682539683,103.49431488573295
0.7222222222222222,103.48259410192475
0.7261904761904762,105.31071286087523
0.7301587301587301,102.64642344730355
0.7341269841269841,103.16424807707851
0.738095238095238,104.17555269862844
0.742063492063492,102.68971490854288
0.746031746031746,105.53487016440431
0.75,105.36034054453583
0.753968253968254,105.17166351506731
0.7579365079365079,103.77574824331171
0.7619047619047619,104.95500490551774
0.7658730158730158,105.27730327253093
0.7698412698412698,104.52043167814738
0.7738095238095237,104.84376706190544
0.7777777777777777,105.77926228554632
0.7817460317460317,107.43652478099798
0.7857142857142857,107.75502831107538
0.7896825396825397,106.47847535155772
0.7936507936507936,105.75957434826712
0.7976190476190476,102.76547848273559
0.8015873015873015,101.84623864006717
0.8055555555555555,102.82010885857413
0.8095238095238095,103.44980505269466
0.8134920634920635,103.33390122318178
0.8174603174603174,102.91484582978856
0.8214285714285714,105.015005697771
0.8253968253968254,105.41418942276255
0.8293650793650793,106.6544910493059
0.8333333333333333,107.21220377182021
0.8373015873015872,106.33716278346172
0.8412698412698412,108.46729832014385
0.8452380952380952,106.81386490087952
0.8492063492063492,105.24126386351445
0.8531746031746031,104.69870876867296
0.8571428571428571,103.7653427176792
0.861111111111111,103.06364160449273
0.865079365079365,102.31190853899265
0.869047619047619,103.61654559287096
0.873015873015873,103.71200835659813
0.876984126984127,104.19765453556134
0.8809523809523809,102.15805571337116
0.8849206349206349,101.09783294076138
0.8888888888888888,102.51315042186566
0.8928571428571428,100.99412958861869
0.8968253968253967,102.529296896042
0.9007936507936507,101.23064296747519
0.9047619047619047,101.63717856520032
0.9087301587301587,100.58326306639115
0.9126984126984127,100.85674572857033
0.9166666666666666,99.74379765324795
0.9206349206349206,99.44552886220359
0.9246031746031745,101.58747622443572
0.9285714285714285,101.13238530332882
0.9325396825396824,103.78585622507619
0.9365079365079365,103.2122495628895
0.9404761904761905,101.71881931007081
0.9444444444444444,101.83929189124696
0.9484126984126984,101.34001052882059
0.9523809523809523,103.63235852418428
0.9563492063492063,104.78748306937362
0.9603174603174602,106.38398800526807
0.9642857142857142,107.25953607009664
0.9682539682539681,110.67757015181223
0.9722222222222222,111.81733106438097
0.9761904761904762,112.59519925751019
0.9801587301587301,111.45130115411514
0.9841269841269841,110.20802082177468
0.988095238095238,110.49043190564683
0.992063492063492,111.91474127769234
0.9960317460317459,113.52780662704896
1.0,112.2122991930132
