gamma,y,x,V_num_t0,V_exact_t0,Vx_num_t0,Vxx_num_t0,pi_num_t0,pi_exact_t0
1.5,-1.455,0.23340036390115132,-4.037584945368841,-4.037586774927581,8.649564058829105,-55.588545006262585,0.23339963452509807,0.23340036390115126
1.5,-1.44,0.23692775868212176,-4.007416331993975,-4.00741814788235,8.457121959703008,-53.54257623922008,0.23692701828311,0.2369277586821217
1.5,-1.425,0.24050846320834213,-3.9774731368444267,-3.977474939164584,8.268961459194717,-51.57191054399324,0.24050771161970735,0.24050846320834207
1.5,-1.4100000000000001,0.24414328315343706,-3.947753675607576,-3.9477554644608945,8.084987297031603,-49.67377634718451,0.2441425202059312,0.244143283153437
1.5,-1.395,0.24783303636722875,-3.9182562765558924,-3.9182580520429964,7.905106332365128,-47.8455040847041,0.24783226188933613,0.2478330363672287
1.5,-1.3800000000000001,0.25157855305975646,-3.8889792804529,-3.888981042673662,7.72922749661496,-46.08452244743656,0.25157776687707306,0.2515785530597564
1.5,-1.365,0.2553806759880777,-3.8599210404598496,-3.8599227895133943,7.557261747364019,-44.388354764712176,0.2553798779236987,0.2553806759880776
1.5,-1.35,0.2592402606458915,-3.8310799220430796,-3.831081658027792,7.389122023279033,-42.75461552118031,0.2592394505203251,0.25924026064589145
1.5,-1.335,0.2631581754560287,-3.8024543028820745,-3.8024560258956037,7.2247232000336075,-41.1810070018019,0.26315735308697585,0.26315817545602865
1.5,-1.32,0.26713530196585034,-3.7740425727782085,-3.7740442829174756,7.063982047212241,-39.66531606026428,0.26713446716823563,0.2671353019658503
1.5,-1.3050000000000002,0.27117253504559985,-3.7458431335641724,-3.745844830925372,6.906817186173239,-38.205411006360585,0.27117168763176097,0.2711725350455998
1.5,-1.29,0.27527078308975234,-3.7178543990140747,-3.717856083692684,6.753149048849206,-36.799238608043524,0.2752699228689929,0.2752707830897523
1.5,-1.2750000000000001,0.2794309682214073,-3.690074794754216,-3.690076466845,6.602899837463374,-35.44482120366211,0.27943009499993626,0.2794309682214072
1.5,-1.26,0.2836540264997704,-3.6625027581745333,-3.6625044177715464,6.455993485143466,-34.14025392049023,0.2836531400811602,0.28365402649977034
1.5,-1.245,0.2879409081307702,-3.6351367383406985,-3.6351383855372945,6.312355617411114,-32.883701995798525,0.2879400083155613,0.28794090813077017
1.5,-1.23,0.2922925776808594,-3.607975195906881,-3.6079768307957134,6.171913514527904,-31.673398196340948,0.29229166426674624,0.29229257768085937
1.5,-1.215,0.29671001429404525,-3.5810166030291573,-3.5810182257021896,6.034596074679961,-30.507640332947467,0.2967090870756112,0.2967100142940452
1.5,-1.2000000000000002,0.301194211912202,-3.554259443279568,-3.554261053828077,5.900333777980418,-29.38478886653673,0.30119327068058455,0.30119421191220197
1.5,-1.185,0.30574617949871175,-3.527702211560824,-3.527703810075402,5.7690586512739515,-28.30326460215797,0.3057452240421459,0.3057461794987117
1.5,-1.1700000000000002,0.310366941265485,-3.5013434140216377,-3.5013450005922024,5.640704233724015,-27.26154646807844,0.31036597136898986,0.3103669412654849
1.5,-1.155,0.3150575369034133,-3.475181567972698,-3.4751831426884934,5.515205543165271,-26.258169376479135,0.31505655234893515,0.31505753690341326
1.5,-1.1400000000000001,0.31981902181630384,-3.4492152018032662,-3.449216764752871,5.392499043205477,-25.291722162967087,0.31981802238251716,0.3198190218163038
1.5,-1.125,0.32465246735834974,-3.4234428548983975,-3.4234444061697284,5.272522611058208,-24.360845601931015,0.32465145281986446,0.3246524673583497
1.5,-1.11,0.32955896107518906,-3.3978630775567837,-3.397864617237101,5.155215506091947,-23.464230494760272,0.32955793120361276,0.329558961075189
1.5,-1.095,0.3345396069486076,-3.372474430909206,-3.3724759590851163,5.040518339079627,-22.60061582866455,0.33453856151256023,0.33453960694860757
1.5,-1.08,0.3395955256449391,-3.347275486837595,-3.347277003595059,4.928373042130783,-21.768787003216037,0.3395944644092491,0.33959552564493906
1.5,-1.0650000000000002,0.3447278547672201,-3.322264827894703,-3.322266333319038,4.818722839293682,-20.967574122038002,0.3447267774932261,0.34472785476722007
1.5,-1.05,0.3499377491111553,-3.297441047224369,-3.2974425414002564,4.711512217811295,-20.19585034750334,0.34993665555610604,0.34993774911115527
1.5,-1.0350000000000001,0.35522638092495146,-3.272802748482385,-3.272804231493873,4.606686900016447,-19.452530315853625,0.35522527084268624,0.3552263809249514
1.5,-1.02,0.3605949401730783,-3.2483485457579517,-3.2483500176884585,4.504193815853383,-18.736568610762,0.3605938133143206,0.36059494017307825
1.5,-1.0050000000000001,0.36604463480401533,-3.2240770634957165,-3.2240785244280397,4.403981076009296,-18.046958293127723,0.3660434909150033,0.3660446348040153
1.5,-0.9900000000000002,0.3715766910220456,-3.199986936418403,-3.1999883864347205,4.305997945644116,-17.38272948479576,0.3715755298450508,0.37157669102204555
1.5,-0.9750000000000001,0.3771923535631569,-3.176076809450011,-3.1760782486318866,4.210194818705411,-16.74294800450797,0.3771911748371761,0.3771923535631568
1.5,-0.96,0.38289288597511206,-3.1523453376395953,-3.152346766067982,4.116523192814156,-16.126714054117603,0.3828916894353091,0.38289288597511195
1.5,-0.9450000000000003,0.3886795709017529,-3.128791186085608,-3.1287926038408562,4.024935644709182,-15.533160953103346,0.3886783562786406,0.3886795709017528
1.5,-0.9300000000000002,0.3945537103716011,-3.105413029860813,-3.1054144370226724,3.935385806237961,-14.961453919597874,0.3945524773915555,0.394553710371601
1.5,-0.915,0.4005166260908188,-3.08220955393776,-3.0822109505853823,3.8478283408822227,-14.410788896345938,0.4005153744766076,0.4005166260908187
1.5,-0.8999999999999999,0.40656965974059917,-3.059179453114809,-3.059180839326757,3.7622189208051515,-13.880391419903239,0.40656838921096256,0.40656965974059905
1.5,-0.8850000000000002,0.4127141732790496,-3.0363214319427176,-3.036322807796966,3.6785142044095034,-13.369515531423835,0.41271288354804125,0.41271417327904947
1.5,-0.8700000000000001,0.41895154924763894,-3.0136342046517655,-3.0136355702257074,3.5966718143947167,-12.877442727514335,0.41895024002435954,0.41895154924763883
1.5,-0.855,0.42528319108227414,-2.9911164950794378,-2.991117850449886,3.516650316302735,-12.403480949670195,0.42528186207230484,0.425283191082274
1.5,-0.8399999999999999,0.43171052342907973,-2.9687670365986336,-2.968768381841828,3.4384091975412847,-11.946963611016216,0.4317091743341483,0.4317105234290796
1.5,-0.8250000000000002,0.4382349924649492,-2.94658457204642,-2.946585907238031,3.361908846873001,-11.507248658839401,0.4382336229812656,0.43823499246494907
1.5,-0.81,0.4448580662229411,-2.924567853653316,-2.9245691788684494,3.2871105343613194,-11.083717671524655,0.4448566760419589,0.444858066222941
1.5,-0.7949999999999999,0.4515812349225923,-2.9027156429731087,-2.902716958286306,3.2139763917630217,-10.67577498880825,0.45157982373162603,0.45158123492259217
1.5,-0.7800000000000002,0.4584060113052234,-2.8810267108131837,-2.8810280162984343,3.1424693933564614,-10.282846874063445,0.4584045787868461,0.4584060113052233
1.5,-0.7650000000000001,0.46533393097431336,-2.85949983716539,-2.8595011328961255,3.0725533371964695,-9.904380707372995,0.4653324768063296,0.46533393097431325
1.5,-0.75,0.4723665527410147,-2.838133811137407,-2.8381350971865147,3.0041928267863938,-9.53984420832708,0.4723650765959225,0.4723665527410146
1.5,-0.7349999999999999,0.47950545897489416,-2.8169274308846384,-2.816928707324457,2.93735325315769,-9.188724687392092,0.4795039605204491,0.47950545897489405
1.5,-0.7200000000000002,0.48675225595997157,-2.7958795035426034,-2.795880770444934,2.872000777348759,-8.85052832486187,0.4867507348597037,0.48675225595997146
